id|date|price|bedrooms|bathrooms|sqft_living|sqft_lot|floors|waterfront|view|condition|grade|sqft_above|sqft_basement|yr_built|yr_renovated|zipcode|lat|long|sqft_living15|sqft_lot15
"9485750110"|"20140918T000000"|366000|3|1.75|1680|6108|"1"|0|0|3|8|1680|0|1989|0|"98055"|47.4501|-122.208|2220|5664
"2024059058"|"20150428T000000"|978000|4|2.75|2890|7821|"2"|0|0|3|9|2890|0|2014|0|"98006"|47.554|-122.189|2890|10108
"7977201865"|"20150421T000000"|525000|2|1|1360|6120|"1"|0|0|3|7|1060|300|1947|0|"98115"|47.6841|-122.291|1800|5100
"4232900940"|"20140522T000000"|926300|3|1.5|1660|4800|"2"|0|0|3|8|1660|0|1907|0|"98119"|47.6352|-122.358|1690|4000
"3364900375"|"20150423T000000"|750000|2|1|1620|6120|"1"|0|0|3|7|1620|0|1951|0|"98115"|47.6731|-122.326|1650|4590
"4151800375"|"20141204T000000"|660000|2|1|960|6263|"1"|0|1|4|6|960|0|1942|0|"98033"|47.6646|-122.202|1460|6054
"2610100015"|"20140813T000000"|305000|4|1.75|1000|7200|"1.5"|0|0|4|6|1000|0|1947|0|"98155"|47.742|-122.324|1280|7200
"8682230590"|"20150426T000000"|800000|2|2.5|2395|6143|"1"|0|0|3|8|2395|0|2003|0|"98053"|47.7114|-122.029|2170|6162
"3876100940"|"20150427T000000"|600000|4|1.75|3050|9440|"1"|0|0|3|8|1800|1250|1966|0|"98034"|47.7228|-122.183|2020|8660
"1221079058"|"20140827T000000"|435000|2|1|1120|88327|"1.5"|0|0|4|6|1120|0|1972|0|"98010"|47.3205|-121.867|1640|136662
"2770605550"|"20150310T000000"|1.135e+006|4|3.25|2960|4296|"2"|0|0|3|9|2190|770|2007|0|"98119"|47.6526|-122.372|2150|6000
"4468400214"|"20141010T000000"|318000|3|2.25|1250|1017|"3"|0|0|3|8|1250|0|2008|0|"98133"|47.7099|-122.333|1250|1017
"2767705010"|"20141006T000000"|639000|4|2|1940|5000|"1"|0|0|4|7|980|960|1910|0|"98107"|47.6719|-122.369|1940|5000
"5422560930"|"20150316T000000"|453000|3|2.5|1750|3900|"2"|0|0|3|8|1750|0|1977|0|"98052"|47.6638|-122.129|1750|5700
"0824059211"|"20141117T000000"|800000|4|1.75|2150|9148|"1"|0|0|4|7|2150|0|1955|0|"98004"|47.5828|-122.197|2370|9148
"6825100015"|"20140604T000000"|437000|2|1.75|1500|6800|"1"|0|0|4|7|910|590|1942|0|"98117"|47.7004|-122.371|1450|6800
"4166600115"|"20141121T000000"|1.15e+006|3|2.75|3230|75889|"2"|1|4|3|7|3230|0|1925|1993|"98023"|47.3344|-122.37|2560|72229
"3574801500"|"20140926T000000"|490000|4|2.5|3000|8645|"2"|0|0|3|8|3000|0|1985|0|"98034"|47.7315|-122.224|1930|8866
"9477001140"|"20140710T000000"|499950|4|1.75|1520|7700|"1"|0|0|4|7|1520|0|1967|0|"98034"|47.7356|-122.191|1520|7500
"3384300100"|"20141226T000000"|160134|3|1.5|1190|10116|"1"|0|0|3|7|1190|0|1968|0|"98042"|47.385|-122.085|1190|9905
"6123600100"|"20141215T000000"|191000|3|1|990|8255|"1"|0|0|3|7|990|0|1953|0|"98148"|47.425|-122.331|1180|9750
"1311300100"|"20150115T000000"|221000|3|1|1250|7280|"1"|0|0|3|7|1250|0|1965|0|"98001"|47.3414|-122.286|1450|7350
"3812400854"|"20141028T000000"|352800|4|2|2080|6360|"1"|0|0|3|7|1330|750|1960|0|"98118"|47.5392|-122.278|2080|6741
"1326069188"|"20150511T000000"|350000|3|2.5|1640|10424|"2"|0|0|3|7|1640|0|1988|0|"98019"|47.7345|-121.977|1560|10101
"3131201865"|"20140617T000000"|458000|4|1.5|1550|3000|"1.5"|0|0|3|7|1350|200|1918|0|"98105"|47.6604|-122.324|1710|5535
"0321059059"|"20140519T000000"|359950|3|1|1290|189486|"1"|0|0|4|7|1290|0|1960|0|"98092"|47.3356|-122.157|2370|98881
"0223039330"|"20150407T000000"|1.05e+006|3|3|3250|5093|"2"|0|3|3|10|3250|0|2004|0|"98146"|47.5123|-122.39|2820|7752
"7857000900"|"20140724T000000"|353000|3|1.75|1260|11775|"1"|0|0|5|6|1260|0|1942|0|"98108"|47.5501|-122.296|1270|5480
"8109800110"|"20140801T000000"|717550|3|3.5|2840|4468|"3"|0|0|3|10|2840|0|2006|0|"98052"|47.7069|-122.117|3040|5400
"5422560900"|"20140807T000000"|450000|3|2.25|1960|6500|"2"|0|0|4|8|1960|0|1977|0|"98052"|47.6642|-122.129|1860|6160
"3332000195"|"20140924T000000"|167500|3|1|760|3090|"1"|0|0|2|5|760|0|1903|0|"98118"|47.5513|-122.275|1020|5356
"2423029245"|"20140617T000000"|550000|3|1.75|2240|78225|"2"|0|0|5|8|2240|0|1976|0|"98070"|47.4638|-122.484|2030|202554
"8651600110"|"20150421T000000"|939000|4|2.25|2240|9684|"2"|0|0|4|9|2240|0|1970|0|"98040"|47.5489|-122.225|2440|9618
"7902200015"|"20150429T000000"|700000|3|1.75|1820|15570|"1"|0|2|3|8|1820|0|1948|0|"98146"|47.5068|-122.386|2490|9480
"3523089019"|"20140519T000000"|480000|4|3.5|3370|435600|"2"|0|3|3|9|3370|0|2005|0|"98045"|47.4398|-121.738|2790|114868
"8827900015"|"20140829T000000"|501000|3|1|1160|4360|"1"|0|0|4|8|1160|0|1929|0|"98105"|47.6718|-122.291|1810|4360
"9237800100"|"20150204T000000"|580000|3|2.25|1640|8625|"1"|0|0|3|8|1320|320|1987|0|"98052"|47.6772|-122.153|1770|9476
"2724089019"|"20140523T000000"|527550|1|0.75|820|59677|"1"|0|0|3|5|820|0|1999|0|"98065"|47.5316|-121.764|1590|14163
"5416501030"|"20141124T000000"|399000|4|2.5|2800|4687|"2"|0|0|3|9|2800|0|2005|0|"98038"|47.3594|-122.04|2750|4750
"7211402305"|"20150415T000000"|240000|3|1.75|1780|5000|"1.5"|0|0|3|6|1080|700|1957|0|"98146"|47.5105|-122.36|1500|5000
"1221059176"|"20150311T000000"|353000|4|2.75|2200|268329|"1"|0|0|3|7|1410|790|1989|0|"98092"|47.3224|-122.122|2240|58806
"7549802600"|"20140528T000000"|335000|4|2|1480|3132|"1"|0|0|5|6|740|740|1910|0|"98108"|47.55|-122.312|1480|6420
"4112100165"|"20150317T000000"|475000|3|3|2010|2554|"2"|0|0|3|7|1860|150|2001|0|"98118"|47.5525|-122.269|1370|5100
"7518506595"|"20140826T000000"|660000|3|2|2880|5100|"1.5"|0|0|4|7|2080|800|1926|0|"98117"|47.6805|-122.385|1820|5100
"2767602490"|"20140724T000000"|551000|3|1|940|1948|"1"|0|0|5|6|940|0|1900|0|"98107"|47.6733|-122.383|1700|5000
"3821000100"|"20150320T000000"|249950|4|1.75|1620|10530|"1"|0|0|3|7|1620|0|1968|0|"98030"|47.3808|-122.211|1890|9975
"0524069019"|"20141120T000000"|1.15e+006|4|3.25|4400|262666|"2"|0|0|3|11|4400|0|1988|0|"98075"|47.5927|-122.064|3240|9791
"1492800296"|"20140703T000000"|575000|3|1.75|1530|6743|"1"|0|0|3|7|1410|120|1955|0|"98116"|47.5745|-122.396|2040|6000
"7855900110"|"20140718T000000"|1.08889e+006|4|2.75|3460|11350|"1"|0|4|4|9|1780|1680|1974|0|"98006"|47.568|-122.153|3200|13874
"7853290090"|"20141118T000000"|515000|4|2.5|2890|7306|"2"|0|0|3|7|2890|0|2006|0|"98065"|47.5447|-121.883|2850|6687
"2123049175"|"20141210T000000"|235000|3|1.5|1980|11214|"1"|0|0|3|7|1980|0|1959|0|"98168"|47.4696|-122.298|1510|9072
"2025049064"|"20140915T000000"|796000|3|1|1980|3243|"1.5"|0|0|3|8|1980|0|1912|0|"98102"|47.6429|-122.327|1380|1249
"6046401105"|"20150423T000000"|450000|2|1.5|1450|2550|"1"|0|0|3|7|820|630|1984|0|"98103"|47.6911|-122.348|1450|5100
"3505100756"|"20141106T000000"|2.05e+006|4|3|4280|18834|"1"|0|4|5|11|2180|2100|1971|0|"98116"|47.5811|-122.4|2490|8858
"5468730110"|"20140508T000000"|270000|4|2.5|1810|6509|"2"|0|0|3|7|1810|0|1994|0|"98042"|47.3531|-122.143|1760|7417
"5154200015"|"20150414T000000"|1.705e+006|3|3|2490|27702|"2"|1|4|3|10|2490|0|2000|0|"98116"|47.5596|-122.403|2580|12119
"9285800590"|"20150309T000000"|565000|3|1|1610|4108|"1.5"|0|0|5|7|1610|0|1928|0|"98126"|47.5704|-122.376|1680|4467
"4083304190"|"20140804T000000"|680000|1|2.5|1820|3008|"2"|0|0|3|7|1090|730|1910|2004|"98103"|47.6529|-122.339|1860|3420
"2470100110"|"20140804T000000"|5.57e+006|5|5.75|9200|35069|"2"|0|0|3|13|6200|3000|2001|0|"98039"|47.6289|-122.233|3560|24345
"7574910490"|"20141114T000000"|864500|4|2.5|3520|35991|"2"|0|0|4|10|3520|0|1992|0|"98077"|47.7437|-122.035|3210|35991
"0868001030"|"20140915T000000"|1.15e+006|4|2.25|3740|18000|"1"|0|0|4|9|1870|1870|1951|0|"98177"|47.7027|-122.378|2610|10902
"8108600464"|"20140515T000000"|335000|3|2.25|2150|30476|"2"|0|0|3|7|2150|0|1991|0|"98188"|47.4605|-122.277|2010|10800
"3295610490"|"20150504T000000"|911000|4|3.25|3526|15958|"2"|0|0|3|10|3526|0|1997|0|"98075"|47.567|-122.033|3639|15090
"5013500110"|"20141112T000000"|425000|2|1|1070|6625|"1"|0|0|3|7|830|240|1950|0|"98116"|47.5736|-122.393|1310|6625
"3223069019"|"20141029T000000"|299950|3|1|1410|81021|"1"|0|0|3|7|1410|0|1949|1981|"98058"|47.4303|-122.067|2000|81021
"2725069085"|"20141208T000000"|864000|4|2.5|3190|49658|"2"|0|0|3|10|3190|0|1999|0|"98074"|47.6216|-122.015|3040|49658
"6821600265"|"20150305T000000"|425000|2|1|1270|6000|"1"|0|0|3|7|1270|0|1939|0|"98199"|47.6482|-122.393|1770|6000
"1471701780"|"20140814T000000"|374950|4|1.5|1970|14490|"1.5"|0|0|4|7|1970|0|1963|0|"98059"|47.4612|-122.069|1880|14880
"9835800750"|"20141203T000000"|247000|3|2.25|1640|7630|"1"|0|0|4|8|1180|460|1968|0|"98032"|47.3739|-122.29|1930|7630
"8835900015"|"20141212T000000"|475000|3|1|1600|7161|"1"|0|0|3|8|1600|0|1953|0|"98118"|47.5507|-122.261|1760|8280
"0806800110"|"20140801T000000"|275000|3|2.5|3020|5868|"2"|0|0|3|7|3020|0|2003|0|"98092"|47.3361|-122.175|2710|5470
"0826069002"|"20141029T000000"|355000|2|1|1350|368517|"1"|0|0|3|6|1350|0|1947|0|"98077"|47.7617|-122.061|2330|104108
"2222059064"|"20150318T000000"|285000|4|1.75|1870|22072|"1"|0|0|3|7|1070|800|1959|0|"98042"|47.3775|-122.165|2100|10185
"7781600100"|"20140905T000000"|1.33875e+006|3|2.75|2730|38869|"1.5"|1|4|3|9|1940|790|1963|2001|"98146"|47.4857|-122.361|2630|28188
"4047200265"|"20140811T000000"|325000|2|1|1100|17817|"1"|0|0|3|7|620|480|1980|0|"98019"|47.7728|-121.9|1790|20009
"2125059013"|"20150420T000000"|1.67e+006|5|3.5|4320|40816|"2"|0|0|4|11|4320|0|1997|0|"98004"|47.644|-122.185|4320|44584
"2011400583"|"20140606T000000"|402000|3|2.5|2700|9994|"1"|0|3|4|7|1350|1350|1959|0|"98198"|47.397|-122.321|2470|10664
"3526039160"|"20140814T000000"|1.1e+006|3|3|3700|16857|"1"|0|0|3|10|2170|1530|2000|0|"98117"|47.6956|-122.392|2320|12000
"8718500495"|"20140730T000000"|375000|4|1.75|2190|9225|"1"|0|0|4|7|1250|940|1959|0|"98028"|47.7396|-122.256|2190|9225
"3815500165"|"20140911T000000"|396000|5|2.75|2840|12253|"1"|0|0|3|7|1420|1420|1960|0|"98028"|47.7618|-122.253|2210|11620
"5104450690"|"20140716T000000"|320000|4|2.75|2610|9077|"1"|0|0|4|8|1310|1300|1987|0|"98058"|47.4612|-122.147|1900|10500
"7202260300"|"20140709T000000"|610000|3|2.5|2630|5827|"2"|0|0|3|8|2630|0|2001|0|"98053"|47.688|-122.038|2330|4715
"1423600300"|"20141117T000000"|249950|3|1.5|1090|7698|"1"|0|0|5|7|1090|0|1966|0|"98058"|47.4553|-122.174|1540|7624
"1796100015"|"20150423T000000"|675000|4|3.5|3090|100835|"2"|0|0|3|9|3090|0|1999|0|"98092"|47.3087|-122.088|2400|50543
"3874900090"|"20150326T000000"|448000|2|2|1670|7772|"1"|0|0|4|6|860|810|1919|0|"98126"|47.5461|-122.377|1300|7770
"4232902615"|"20150428T000000"|819000|3|1|1300|3600|"2"|0|0|3|7|1300|0|1900|0|"98119"|47.6345|-122.366|2510|4800
"3585900495"|"20141110T000000"|1.25e+006|3|2.5|3670|18505|"1"|0|4|3|10|2530|1140|1983|0|"98177"|47.7588|-122.376|2920|20000
"3790700110"|"20141201T000000"|225000|4|2.5|1700|6031|"2"|0|0|3|8|1700|0|1994|0|"98030"|47.3582|-122.191|1930|6035
"3626079040"|"20140730T000000"|790000|2|3|2560|982278|"1"|0|0|3|8|2560|0|2004|0|"98014"|47.6955|-121.861|1620|40946
"2461900375"|"20150414T000000"|685000|4|2.5|2770|6000|"2"|0|0|3|8|2400|370|1993|0|"98136"|47.5536|-122.383|2120|6000
"8651611690"|"20140620T000000"|812000|3|3.25|3240|8338|"2"|0|0|3|9|3240|0|2001|0|"98074"|47.6321|-122.064|3420|8405
"8682301050"|"20141202T000000"|705000|2|2.5|2300|6400|"1"|0|0|3|8|2300|0|2007|0|"98053"|47.7196|-122.02|2300|6400
"1858600042"|"20150429T000000"|360000|4|3|2483|6870|"2"|0|0|3|8|2483|0|2005|0|"98030"|47.3627|-122.199|1943|6434
"2767604252"|"20150112T000000"|344000|1|1.5|760|779|"3"|0|0|3|8|760|0|2006|0|"98107"|47.6715|-122.382|1290|1189
"1954700615"|"20141022T000000"|825000|4|1.5|2040|6900|"2"|0|0|3|9|2040|0|1903|0|"98112"|47.6188|-122.285|3150|8220
"6844702690"|"20150427T000000"|476500|3|1|1200|6120|"1"|0|0|4|7|950|250|1945|0|"98115"|47.6929|-122.287|1550|6120
"2695600195"|"20141124T000000"|379500|2|1|960|5096|"1"|0|0|5|7|960|0|1949|0|"98126"|47.5314|-122.378|1760|4488
"0426059055"|"20141003T000000"|620000|3|1.75|2410|35236|"1"|0|0|3|8|2410|0|1980|2001|"98072"|47.7651|-122.166|2110|16980
"1769600147"|"20140731T000000"|477590|3|3.25|2260|7701|"2"|0|0|3|8|1760|500|2000|0|"98146"|47.5053|-122.377|1880|7529
"9268200300"|"20140520T000000"|490000|3|1|1910|8190|"1"|0|0|4|7|1010|900|1946|0|"98117"|47.697|-122.365|1600|5042
"3052700855"|"20140628T000000"|470000|3|1.5|1500|5000|"1.5"|0|0|4|7|1140|360|1927|0|"98117"|47.679|-122.373|1500|5000
"9828702262"|"20140724T000000"|500000|3|2.25|1360|1236|"2"|0|0|3|8|1140|220|2006|0|"98112"|47.6198|-122.299|1620|1231
"1568100386"|"20140630T000000"|370000|3|1|1320|7341|"1"|0|0|3|7|1320|0|1982|0|"98155"|47.7367|-122.295|1160|7573
"4385700735"|"20150311T000000"|790000|2|1.5|1940|4400|"1"|0|0|3|7|970|970|1923|0|"98112"|47.6371|-122.279|1480|3080
"3425059206"|"20140624T000000"|725000|4|2.5|2650|18295|"2"|0|0|3|8|2650|0|1986|0|"98005"|47.6075|-122.154|2230|19856
"6848200018"|"20140528T000000"|840000|4|2.75|3040|2800|"2"|0|0|3|9|2100|940|1906|2014|"98102"|47.6245|-122.327|1260|2178
"3023049256"|"20140604T000000"|390000|3|1|1240|11108|"1"|0|0|4|7|1240|0|1952|0|"98166"|47.4465|-122.354|2220|16533
"4019301500"|"20140828T000000"|507000|3|2.25|2210|11585|"1"|0|0|4|7|1510|700|1958|0|"98155"|47.7574|-122.279|1870|14092
"0402000115"|"20141122T000000"|263500|3|1.75|1540|6273|"1"|0|0|4|6|770|770|1951|0|"98118"|47.5305|-122.277|1140|5512
"9206950110"|"20140712T000000"|369000|3|2.5|1320|1683|"2"|0|0|3|8|1270|50|2004|0|"98106"|47.5357|-122.365|1320|2206
"8106300820"|"20140814T000000"|500000|3|2.5|3040|5326|"2"|0|0|3|9|3040|0|2008|0|"98055"|47.4472|-122.207|3040|5442
"8082400011"|"20150406T000000"|570000|2|1|910|4301|"1"|0|0|4|7|910|0|1923|0|"98117"|47.6814|-122.399|1810|4301
"7137960110"|"20150306T000000"|284000|4|3|2040|7145|"1"|0|0|3|8|1490|550|1994|0|"98092"|47.3275|-122.171|1940|7145
"0546000820"|"20141110T000000"|415000|2|1|980|4108|"1"|0|0|3|7|980|0|1947|0|"98117"|47.687|-122.381|1500|4046
"3330500705"|"20140515T000000"|197500|3|1|980|3090|"1.5"|0|0|3|6|980|0|1903|0|"98118"|47.5525|-122.277|980|3090
"1454600266"|"20141027T000000"|925000|4|3.75|4420|9492|"2"|0|1|3|9|3420|1000|1962|2005|"98125"|47.7211|-122.283|2880|9900
"3335000025"|"20141112T000000"|468000|3|2|1570|6300|"1"|0|0|3|7|820|750|1953|2005|"98118"|47.5565|-122.275|1510|4281
"1454100056"|"20140715T000000"|355000|3|1|1600|5001|"1.5"|0|0|5|6|1080|520|1930|0|"98125"|47.7232|-122.289|1340|5001
"5035300090"|"20140812T000000"|639000|4|1.75|1830|6000|"1"|0|0|4|7|930|900|1939|0|"98199"|47.6536|-122.41|1540|6000
"7504050090"|"20150412T000000"|720000|3|2.5|2820|14250|"2"|0|0|3|11|2820|0|1991|0|"98074"|47.6396|-122.054|2820|12600
"0408100110"|"20140612T000000"|381000|3|1.75|1800|6000|"1"|0|0|5|6|900|900|1950|0|"98155"|47.7505|-122.317|1060|6628
"5701700011"|"20140523T000000"|1.05e+006|3|4|4380|42769|"2"|0|0|5|11|4380|0|1983|0|"98052"|47.7167|-122.109|3630|35425
"3629970930"|"20141111T000000"|670000|3|3|2980|3730|"2"|0|0|3|9|2980|0|2005|0|"98029"|47.5533|-121.995|2710|3640
"7017200110"|"20141028T000000"|400000|3|1|1690|6658|"1"|0|0|3|7|1690|0|1942|1982|"98133"|47.7099|-122.35|1080|5925
"4054500590"|"20140626T000000"|910000|4|3.5|4040|50479|"2"|0|0|3|11|4040|0|1987|0|"98077"|47.7196|-122.048|3770|40899
"2126059048"|"20150402T000000"|294000|3|1|1250|9427|"1"|0|0|3|6|1250|0|1931|0|"98034"|47.7254|-122.175|1590|8250
"0984200590"|"20150310T000000"|315001|3|1.75|1500|10230|"1"|0|0|2|7|1500|0|1968|0|"98058"|47.4349|-122.168|1770|8374
"9353300090"|"20140731T000000"|360000|3|2|1630|10723|"1"|0|0|5|7|1630|0|1959|0|"98059"|47.4898|-122.133|1450|10723
"0007600057"|"20140805T000000"|520000|3|2|1410|2700|"2"|0|0|4|7|1410|0|1902|0|"98122"|47.6029|-122.302|1750|4000
"2919701944"|"20141010T000000"|474000|3|1|1140|4560|"1"|0|0|4|6|770|370|1944|0|"98117"|47.6889|-122.362|1340|3980
"7202341110"|"20150313T000000"|702000|4|2.5|3280|5876|"2"|0|0|3|7|3280|0|2004|0|"98053"|47.6802|-122.034|2600|5000
"1122069019"|"20140826T000000"|728000|4|3.5|3490|87497|"2"|0|0|3|9|3490|0|2001|0|"98038"|47.4028|-122.002|2400|55657
"1565950090"|"20150305T000000"|308000|4|2.5|2020|7277|"2"|0|0|3|8|2020|0|1993|0|"98055"|47.4318|-122.19|2820|7284
"1724069059"|"20140524T000000"|2e+006|5|4|4580|4443|"3"|1|4|3|10|4580|0|2004|0|"98075"|47.5682|-122.059|2710|4443
"4137000110"|"20140725T000000"|340000|3|2.5|2270|7917|"2"|0|0|3|8|2270|0|1986|0|"98092"|47.2643|-122.22|2160|7917
"7849200945"|"20150401T000000"|306500|2|1.75|1310|10200|"1"|0|0|4|6|1310|0|1947|0|"98065"|47.5231|-121.82|1500|7200
"2397101270"|"20150126T000000"|716000|3|2|1420|3600|"1.5"|0|0|4|7|1420|0|1904|0|"98119"|47.6367|-122.364|1250|3600
"2726059100"|"20140909T000000"|950000|4|3|2980|44431|"2"|0|0|2|10|2640|340|1981|0|"98034"|47.7154|-122.161|2010|7332
"7202331500"|"20140829T000000"|673200|5|3|4180|8561|"2"|0|0|3|7|4180|0|2003|0|"98053"|47.6833|-122.04|3425|6591
"0439000090"|"20150323T000000"|564500|4|2.25|1950|6000|"1"|0|0|3|7|1350|600|1961|0|"98115"|47.6909|-122.301|1980|6000
"7788000100"|"20150206T000000"|393000|4|1.75|1790|11801|"1"|0|0|4|8|1790|0|1974|0|"98056"|47.5172|-122.17|2000|12988
"8658300315"|"20150312T000000"|425000|5|1.75|1400|5071|"1"|0|0|3|5|1400|0|1916|0|"98014"|47.6499|-121.908|1200|7500
"1723049567"|"20140730T000000"|150000|3|1|1320|24684|"1"|0|0|3|7|1320|0|1979|0|"98168"|47.4771|-122.322|1120|21214
"0621069039"|"20150220T000000"|327000|4|2.25|1620|106722|"1"|0|0|3|8|1200|420|1980|0|"98042"|47.3394|-122.091|1620|38400
"6806300750"|"20150318T000000"|444900|4|2.5|3120|7448|"2"|0|0|3|9|3120|0|1998|0|"98042"|47.3645|-122.126|2980|8102
"1898900100"|"20140722T000000"|305000|4|2.5|2100|14773|"2"|0|0|3|8|2100|0|1998|0|"98023"|47.3045|-122.391|2370|15440
"2767603931"|"20140818T000000"|469000|3|3.25|1370|1194|"3"|0|0|3|8|1370|0|2004|0|"98107"|47.6718|-122.388|1800|2678
"6072400820"|"20140926T000000"|525000|3|1.75|1520|7875|"1"|0|0|5|8|1520|0|1969|0|"98006"|47.5569|-122.176|2150|9428
"1922059396"|"20150404T000000"|330000|3|2.5|2410|17424|"1"|0|0|3|7|1630|780|1978|0|"98030"|47.3741|-122.218|1530|11761
"8818900300"|"20141002T000000"|618000|4|1|1260|4080|"1"|0|0|4|7|1260|0|1911|0|"98105"|47.6644|-122.324|1340|4080
"9264910900"|"20141117T000000"|295500|4|2.5|2830|7350|"1"|0|0|3|8|1690|1140|1982|0|"98023"|47.3088|-122.341|2350|7768
"3223039013"|"20140718T000000"|567035|3|2|2064|46173|"2"|0|0|5|7|2064|0|1903|0|"98070"|47.4469|-122.455|1640|21780
"5561300750"|"20140725T000000"|518000|4|2.25|2640|34870|"1"|0|0|3|8|1770|870|1977|0|"98027"|47.4688|-122.009|2500|35580
"9407111220"|"20150504T000000"|303000|2|1|1020|9200|"1"|0|0|3|7|1020|0|1978|0|"98045"|47.4461|-121.769|1520|9600
"1332200110"|"20140708T000000"|300000|4|2.5|2200|8065|"2"|0|0|3|7|2200|0|1998|0|"98031"|47.4042|-122.213|2641|8535
"2207200820"|"20141015T000000"|413107|3|1.5|1420|7520|"1"|0|0|4|7|1420|0|1956|0|"98007"|47.601|-122.134|2000|7520
"3362400615"|"20140820T000000"|400000|3|1|1350|3090|"1.5"|0|0|5|6|1350|0|1914|0|"98103"|47.682|-122.348|1350|3090
"3013300017"|"20150408T000000"|535000|3|1|1290|6859|"1"|0|0|4|7|1290|0|1941|0|"98136"|47.5317|-122.387|1560|6369
"1982200015"|"20140919T000000"|555000|4|2|1680|2600|"1"|0|0|5|7|840|840|1915|0|"98107"|47.6648|-122.363|1680|3340
"7140700300"|"20141119T000000"|312000|3|2.5|2280|6386|"2"|0|0|3|8|2280|0|2008|0|"98042"|47.3861|-122.096|2550|4835
"9363600457"|"20140603T000000"|785200|3|2.25|1840|3500|"1.5"|0|0|5|8|1540|300|1910|0|"98122"|47.6063|-122.292|1800|3300
